ID,Study,Year,Title,Author(s),URL,Language,Location,Soil Type,Latitude,Longitude,Altitude,Climate,Precipitation (mm),Mean Annual Temperature (°C),Microbes ,Crop,Data Extracted,Funding,Conventional/organic/conservation,Specific Practices,Length of Experiment,Soil Level,Experiment Type,Include?,Reason,Management,Crop.Rotation,Measure of Diversity,m1i,sd1i,n1i,Unit,Measure of Abundance,Abundance,Variance
38,Bacteria,2019,Effect of long-term farming practices on agricultural soil microbiome members represented by metagenomically assembled genomes (MAGS) and their predicted plant-beneficial genes,"Johanna Nelkner, Christian Henke, Timo Wentong Lin, Wiebke Patzold, Julia Hassa, Sebastian Jaenicke, Rita Grosch, Alfred Puhler, Alexander Sczyrba, Andreas Schluter",,English,"Bernburg, Germany",Mollisol,51.82°N,11.70°E,n/a,Cfb,511,9.7,Bacteria,Winter barley,"Abundance, relative abundance","European Union’s Horizon 2020 research and innovation programme, German Federal Ministry of Education and Research project","Conventional, intermediate, organic","Tillage, fertilisation, pesticides",23,Bulk and rhizosphere,Field,Yes,Provides good abundance data,Organic,"Maize, winter wheat, winter barley, winter rapeseed",n/a,n/a,n/a,4,SD,Number of reads/sequences,47567478,n/a
39a,Spore-forming Bacteria,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Conventional,"Pea, spelta wheat",Shannon,2.02,n/a,5,SD,Colony-forming units (CFUs),5,0.2
39a,Spore-forming Bacteria,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Organic,"Pea, spelta wheat",Shannon,2.15,n/a,5,SD,Colony-forming units (CFUs),5.5,0.1
39b,Spore-forming Bacteria,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Conventional,"Pea, spelta wheat",Margalef,2.95,n/a,5,SD,Colony-forming units (CFUs),5,0.2
39b,Spore-forming Bacteria,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Organic,"Pea, spelta wheat",Margalef,3.18,n/a,5,SD,Colony-forming units (CFUs),5.5,0.1
39c,Spore-forming Bacteria,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Conventional,"Pea, spelta wheat",Pielou,0.92,n/a,5,SD,Colony-forming units (CFUs),5,0.2
39c,Spore-forming Bacteria,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Organic,"Pea, spelta wheat",Pielou,0.76,n/a,5,SD,Colony-forming units (CFUs),5.5,0.1
39.1,Heterotrophic Bacteria,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Conventional,"Pea, spelta wheat",n/a,n/a,n/a,5,SD,Colony-forming units (CFUs),7.8,0.5
39.1,Heterotrophic Bacteria,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Organic,"Pea, spelta wheat",n/a,n/a,n/a,5,SD,Colony-forming units (CFUs),8.3,0.1
39.2,Funghi,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Conventional,"Pea, spelta wheat",n/a,n/a,n/a,5,SD,Colony-forming units (CFUs),5.2,0.2
39.2,Funghi,2019,Density and diversity of microbial symbionts under organic and conventional agricultural management,"Orsolya Gazdag, Ramona Kovacs, Istvan Paradi, Anna Fuzy, Laszlo KodoBocz, Marton Mucsi, Tibor Szili-Kovacs, Kazuyuki Inubushi, Tunde Takacs",,English,"Martonvasar, Hungary",Mollisol,47°18’38”N,18°46’45”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Spelta wheat,"Abundance, diversity","Research Institute of Organic Agriculture, Hungarian Scientific Research Fund","Organic, conventional",Fertilisation,15,Bulk,Field,Yes,Provides good abundance data,Organic,"Pea, spelta wheat",n/a,n/a,n/a,5,SD,Colony-forming units (CFUs),5.7,0.1
40,Bacteria,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Conventional,"Common wheat, common vetch",Observed OTU richness,1111.765,45,4,SD,n/a,n/a,n/a
40,Bacteria,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Conventional,"Common wheat, common vetch",Observed OTU richness,1025,147,5,SD,n/a,n/a,n/a
40,Bacteria,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Conventional,"Common wheat, common vetch",Observed OTU richness,948.5294,42,4,SD,n/a,n/a,n/a
40,Bacteria,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Conventional,"Common wheat, common vetch",Observed OTU richness,939.7059,45,4,SD,n/a,n/a,n/a
40,Bacteria,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Organic,"Common wheat, common vetch",Observed OTU richness,1129.902,72,4,SD,n/a,n/a,n/a
40,Bacteria,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Organic,"Common wheat, common vetch",Observed OTU richness,993.6275,129,4,SD,n/a,n/a,n/a
40,Bacteria,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Organic,"Common wheat, common vetch",Observed OTU richness,1046.569,35,4,SD,n/a,n/a,n/a
40,Bacteria,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Organic,"Common wheat, common vetch",Observed OTU richness,1015.686,12,4,SD,n/a,n/a,n/a
40.1,Funghi,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Conventional,"Common wheat, common vetch",Observed OTU richness,560.2273,33,4,SD,n/a,n/a,n/a
40.1,Funghi,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Conventional,"Common wheat, common vetch",Observed OTU richness,544.3182,55,5,SD,n/a,n/a,n/a
40.1,Funghi,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Conventional,"Common wheat, common vetch",Observed OTU richness,221.5909,40,4,SD,n/a,n/a,n/a
40.1,Funghi,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Conventional,"Common wheat, common vetch",Observed OTU richness,265.0568,11,4,SD,n/a,n/a,n/a
40.1,Funghi,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Organic,"Common wheat, common vetch",Observed OTU richness,583.5227,46,4,SD,n/a,n/a,n/a
40.1,Funghi,2018,Cropping practices manipulate abundance patterns of root and soil microbiome members paving the way to smart farming,"Kyle Hartman, Marcel G. A. van der Heijden, Raphael A. Wittwer, Samiran Banerjee, Jean-Claude Walser, Klaus Schlaeppi",,English,"Zurich, Switzerland",Alfisol,"47°26’20”N,",8°31’40”’E,n/a,Cfb,n/a,n/a,"Bacteria, Funghi",Common wheat,"Diversity, relative abundance",Swiss National Science Foundation SNSF,"Conventional, organic","Fertilisation, pesticides, tillage",5,Bulk and rhizosphere,Greenhouse,Yes,Provides good diversity data,Organic,"Common wheat, common vetch",Observed OTU richness,568.1818,38,4,SD,n/a,n/a,n/a
